order_id,order_date,customer_id,store_id,region,order_amount,order_status
2177,2025-04-17,C1402,S67,East,-100.0,approved
2178,2025-03-06,C1430,S153,South,-100.0,Approved
2179,2025-12-25,C1045,S186,East,,Pending
2180,2025-02-14,C2588,S183,,,PENDING
2181,2025-08-10,C2426,S329,South,-100.0,Cancelled
2182,2025-04-14,C2118,S267,East,4937.0,Approved
2183,2025-10-19,C837,S223,North,-100.0,PENDING
2184,2025-11-21,C2538,S130,South,4467.0,Cancelled
2185,2025-09-12,C1566,S345,West,-100.0,Cancelled
2186,2025-10-04,C415,S141,West,2204.0,approved
2187,2025-01-10,C1365,S445,,,Cancelled
2188,2025-08-30,C2755,S488,West,-100.0,Approved
2189,2025-10-05,C2564,S185,East,1417.0,Cancelled
2190,2025-04-02,C1261,S230,West,-100.0,Cancelled
2191,invalid_date,C1642,S489,East,-100.0,Pending
2192,2025-10-05,C2075,S457,East,,Approved
2193,2025-05-20,C234,S538,West,-100.0,
2194,2025-12-23,C580,S29,East,911.0,Pending
2195,2025-02-21,C2999,S236,North,,PENDING
2196,2025-09-04,C619,S594,,,approved
2197,2025-02-15,C1866,S315,North,-100.0,approved
2198,2025-06-03,C2296,S53,North,,Pending
2199,2025-09-19,C293,S173,North,-100.0,approved
2200,2025-12-29,C2289,S511,East,,Approved
2201,2025-06-14,C2654,S71,North,-100.0,PENDING
2202,2025-02-20,C1520,S241,South,-100.0,Cancelled
2203,2025-03-11,C631,S103,North,4723.0,Approved
2204,2025-12-18,C1897,S425,West,,Pending
2205,2025-09-03,C78,S382,,583.0,approved
2206,2025-05-04,C1707,S54,West,,PENDING
2207,2025-08-23,C2731,S481,North,-100.0,approved
2208,2025-01-22,C1011,S232,West,,Cancelled
2209,2025-08-27,C2680,S466,West,-100.0,approved
2210,2025-12-22,C2658,S384,East,1280.0,approved
2210,2025-01-26,C531,S308,North,4616.0,Approved
2212,2025-01-27,C2535,S380,,,approved
2213,2025-09-14,C2440,S567,West,4465.0,approved
2214,invalid_date,C2358,S173,East,1026.0,approved
2215,2025-03-25,C1058,S444,West,-100.0,
2216,2025-07-25,C1507,S228,South,,Approved
2217,2025-03-26,C1840,S14,West,3353.0,approved
2218,2025-06-06,C2772,S464,North,-100.0,Pending
2219,2025-11-06,C2743,S589,West,-100.0,Cancelled
2220,2025-10-02,C177,S21,South,-100.0,PENDING
2221,2025-01-28,C2465,S425,West,-100.0,approved
2222,2025-09-10,C613,S30,North,-100.0,Cancelled
2223,2025-06-02,C433,S88,North,,Pending
2224,2025-05-09,C401,S472,,-100.0,Cancelled
2225,invalid_date,C1039,S558,,-100.0,Cancelled
2226,2025-02-09,C562,S22,North,-100.0,PENDING
2227,2025-08-05,C492,S364,South,1704.0,Cancelled
2228,2025-12-18,C3,S81,East,-100.0,approved
2229,2025-10-25,C2257,S81,,-100.0,approved
2230,2025-04-16,C1209,S366,,4329.0,approved
2231,2025-03-16,C978,S444,South,4226.0,
2232,2025-01-22,C725,S225,East,1960.0,approved
2233,2025-03-24,C1838,S487,South,-100.0,
2234,invalid_date,C2652,S60,North,,approved
2235,2025-12-03,C2711,S545,,,approved
2236,2025-03-09,C1599,S284,,-100.0,approved
2237,2025-09-18,C2009,S300,North,4608.0,Cancelled
2238,2025-11-12,C1671,S171,West,,Pending
2239,2025-09-05,C384,S79,West,,approved
2240,2025-01-17,C1006,S297,East,,Approved
2241,2025-05-28,C2677,S355,East,-100.0,PENDING
2242,invalid_date,C902,S591,East,4978.0,Approved
2243,2025-10-28,C1312,S483,,-100.0,
2244,2025-07-19,C1037,S493,West,949.0,Cancelled
2245,2025-08-16,C126,S575,East,1764.0,PENDING
2246,2025-07-30,C42,S302,West,-100.0,Cancelled
2247,2025-09-22,C2578,S445,South,,approved
2248,2025-11-01,C2157,S294,West,728.0,Pending
2249,2025-03-19,C945,S505,South,,approved
2250,2025-12-24,C1638,S11,South,-100.0,
2251,2025-03-24,C1247,S544,East,,Cancelled
2252,2025-04-24,C2331,S87,North,4087.0,PENDING
2253,2025-03-27,C2814,S456,West,3740.0,approved
2254,2025-07-02,C1318,S227,North,,Cancelled
2255,2025-01-09,C1991,S421,West,-100.0,PENDING
2256,2025-04-18,C2365,S147,East,,Cancelled
2257,2025-05-08,C418,S534,East,2833.0,PENDING
2258,2025-02-22,C787,S456,West,3347.0,Approved
2259,2025-05-04,C1215,S577,,-100.0,
2260,2025-04-05,C2429,S362,South,-100.0,Approved
2261,2025-09-24,C2450,S207,East,-100.0,Approved
2262,2025-04-16,C1772,S521,South,-100.0,PENDING
2263,2025-07-16,C1767,S326,North,,Cancelled
2264,2025-02-16,C2010,S407,East,,PENDING
2265,2025-12-19,C2471,S85,South,,Approved
2266,2025-05-05,C520,S534,East,,Pending
2267,2025-04-26,C1715,S511,South,4531.0,PENDING
2268,2025-01-05,C1915,S574,East,2549.0,Pending
2269,2025-05-30,C2237,S25,West,631.0,Pending
2270,2025-06-05,C1830,S17,West,,Pending
2271,2025-02-18,C1881,S376,,,approved
2272,2025-05-24,C289,S265,East,,Approved
2273,2025-01-31,C269,S479,,,PENDING
2274,2025-11-23,C1350,S470,South,2894.0,Approved
2275,invalid_date,C1519,S9,North,,approved
2276,2025-09-25,C2399,S466,North,1474.0,Cancelled
2277,2025-07-20,C1655,S380,North,-100.0,PENDING
2278,2025-05-21,C2713,S220,West,,PENDING
2279,2025-05-11,C757,S437,,,Approved
2280,2025-02-12,C751,S500,North,-100.0,Pending
2281,2025-08-25,C755,S278,West,,Approved
2282,2025-10-31,C329,S394,,2890.0,Pending
2283,2025-09-07,C507,S480,East,3732.0,approved
2284,2025-08-25,C1986,S574,,2282.0,approved
2285,2025-02-06,C1383,S420,,,Cancelled
2286,2025-11-13,C1134,S375,South,-100.0,PENDING
2287,2025-10-31,C1369,S569,South,1804.0,approved
2288,2025-02-10,C1300,S278,North,-100.0,Pending
2289,2025-04-30,C796,S94,West,3084.0,Approved
2290,2025-01-15,C2239,S207,East,1658.0,
2291,2025-02-20,C2018,S536,,4125.0,Cancelled
2292,invalid_date,C1024,S180,North,,Approved
2293,invalid_date,C341,S516,North,-100.0,Approved
2294,2025-01-14,C1100,S275,,,PENDING
2295,2025-08-13,C1664,S383,South,2280.0,Approved
2296,2025-07-23,C2367,S236,East,-100.0,PENDING
2297,2025-10-11,C1651,S76,South,3912.0,PENDING
2298,2025-09-07,C1177,S428,South,,Pending
2299,2025-03-20,C1835,S431,West,1563.0,Pending
2300,2025-08-04,C2932,S504,East,927.0,approved
2301,2025-09-26,C242,S525,South,,Cancelled
2302,2025-11-24,C235,S308,East,,Approved
2303,2025-07-19,C1574,S29,,4657.0,PENDING
2304,2025-09-11,C700,S334,West,-100.0,approved
2305,2025-05-03,C809,S542,West,4753.0,approved
2306,2025-09-29,C2832,S22,North,1464.0,PENDING
2307,2025-10-17,C245,S473,East,,
2308,2025-08-02,C2029,S169,West,,Approved
2309,2025-08-21,C560,S358,South,-100.0,Approved
2310,2025-10-18,C633,S597,North,,
2311,2025-02-22,C160,S444,,-100.0,Pending
2312,2025-03-15,C261,S288,North,,approved
2313,2025-07-03,C135,S417,North,,Approved
2314,2025-02-05,C450,S277,West,-100.0,Approved
2315,2025-08-29,C2574,S3,West,-100.0,
2316,2025-11-15,C1254,S151,South,-100.0,Cancelled
2317,2025-07-05,C1370,S58,East,1003.0,Approved
2318,2025-09-30,C1475,S237,North,-100.0,Cancelled
2319,2025-10-01,C2203,S372,East,-100.0,PENDING
2320,2025-08-27,C1661,S528,North,,
2321,2025-03-10,C2002,S107,South,1874.0,approved
2322,2025-05-03,C382,S299,South,,approved
2323,2025-12-17,C1134,S252,East,,Approved
2324,2025-11-13,C686,S245,West,-100.0,Cancelled
2325,2025-11-19,C2567,S189,West,3043.0,PENDING
2326,2025-04-27,C85,S562,,,Pending
2327,invalid_date,C966,S413,West,-100.0,Approved
2328,2025-06-13,C1872,S159,West,-100.0,
2329,2025-02-11,C1741,S577,,-100.0,Pending
2330,2025-06-10,C1483,S396,East,,PENDING
2331,2025-05-01,C1365,S168,South,,Cancelled
2332,2025-03-16,C2011,S588,,545.0,
2333,2025-05-14,C1550,S157,North,-100.0,Cancelled
2334,2025-10-05,C2854,S534,,,Cancelled
2335,2025-08-15,C567,S570,South,-100.0,
2336,2025-02-22,C778,S386,West,3298.0,Pending
2337,2025-05-31,C483,S454,,-100.0,
2338,2025-10-31,C2183,S169,East,4876.0,Cancelled
2339,2025-02-01,C2639,S216,South,-100.0,approved
2340,2025-10-06,C2271,S439,North,2592.0,Pending
2341,2025-05-03,C1993,S197,North,-100.0,Cancelled
2342,2025-04-24,C1059,S285,,3582.0,approved
2343,2025-10-31,C77,S8,South,,Cancelled
2344,2025-03-13,C380,S560,North,4573.0,PENDING
2345,2025-07-16,C1157,S431,South,-100.0,Pending
2346,2025-12-04,C1700,S28,East,-100.0,Pending
2347,2025-01-12,C486,S432,North,,
2348,2025-05-26,C1809,S22,North,,Approved
2349,2025-04-06,C2809,S88,West,4542.0,Pending
2350,2025-07-30,C1298,S571,,-100.0,
2351,2025-02-24,C975,S161,South,,
2352,invalid_date,C2164,S156,,-100.0,Approved
2353,2025-06-11,C2445,S318,North,2930.0,
2354,2025-01-12,C1242,S340,,-100.0,
2355,2025-12-20,C2202,S184,West,1511.0,PENDING
2356,invalid_date,C329,S287,East,,
2357,2025-04-02,C125,S156,North,,Approved
2358,2025-09-14,C74,S336,,1227.0,Approved
2359,2025-11-12,C77,S142,North,-100.0,Approved
2360,2025-06-20,C1826,S243,West,-100.0,Approved
2361,2025-03-15,C2469,S210,South,-100.0,PENDING
2362,2025-11-19,C493,S330,,2565.0,
2363,2025-03-20,C1012,S235,East,2764.0,Approved
2364,2025-08-16,C689,S237,West,4184.0,
2365,2025-07-01,C2602,S202,West,-100.0,Approved
2366,2025-03-10,C810,S344,East,,PENDING
2367,2025-05-20,C1143,S141,South,-100.0,Cancelled
2368,invalid_date,C2765,S533,East,4394.0,approved
2369,2025-07-11,C597,S179,North,-100.0,Approved
2370,2025-06-06,C2209,S101,East,,PENDING
2371,2025-11-25,C2020,S257,,-100.0,approved
2372,2025-05-21,C553,S135,West,,
2373,2025-06-29,C1131,S200,North,-100.0,PENDING
2374,2025-05-27,C1394,S67,South,,
2375,2025-12-03,C2035,S150,West,,Cancelled
2376,2025-01-19,C1028,S332,South,1880.0,
2377,2025-10-27,C2207,S555,,-100.0,
2378,2025-12-27,C1130,S220,East,4210.0,Cancelled
2379,2025-05-06,C722,S176,West,,approved
2380,2025-01-17,C2996,S419,North,,approved
2381,2025-11-19,C1721,S435,West,4726.0,Cancelled
2382,2025-09-29,C2255,S418,,-100.0,Pending
2383,2025-11-07,C1103,S118,East,,Pending
2384,invalid_date,C1293,S314,North,,approved
2385,2025-05-22,C923,S489,East,-100.0,Pending
2386,2025-06-22,C1363,S448,South,758.0,PENDING
2387,2025-07-16,C1246,S326,South,-100.0,Pending
2388,2025-08-08,C1591,S276,West,3150.0,Pending
2389,2025-10-01,C118,S588,North,1800.0,PENDING
2390,2025-02-06,C1507,S105,West,-100.0,Approved
2391,invalid_date,C1470,S71,West,4008.0,Pending
2392,2025-08-22,C1922,S180,North,,Cancelled
2393,2025-01-14,C702,S150,South,-100.0,
2394,2025-04-19,C2085,S118,East,-100.0,Cancelled
2395,2025-03-13,C230,S386,South,,Cancelled
2396,2025-01-30,C594,S391,South,,Approved
2397,2025-12-24,C2896,S71,,3413.0,PENDING
2398,2025-05-23,C38,S487,South,-100.0,Approved
2399,2025-09-19,C2699,S236,,,approved
2400,2025-01-09,C1121,S507,South,,Pending
2401,2025-11-21,C1403,S64,East,,Approved
2402,2025-11-02,C1202,S532,South,4114.0,approved
2403,2025-03-04,C2233,S544,East,,PENDING
2404,2025-12-14,C2104,S406,West,,Approved
2405,2025-03-13,C1159,S487,West,3351.0,Cancelled
2406,2025-12-18,C2759,S186,,1978.0,Pending
2407,2025-11-05,C59,S553,,,
2408,2025-09-07,C2361,S77,North,,Pending
2409,2025-01-20,C2822,S214,East,,
2410,2025-07-16,C180,S173,North,,Cancelled
2411,2025-10-29,C136,S258,East,,Cancelled
2412,2025-03-09,C2597,S569,,-100.0,PENDING
2413,2025-09-13,C1105,S529,West,,Pending
2414,2025-03-15,C41,S96,North,-100.0,PENDING
2415,2025-11-29,C1534,S149,North,,Pending
2416,2025-03-10,C1971,S266,West,,Pending
2417,2025-03-23,C2009,S210,,,approved
2418,invalid_date,C1737,S114,,,approved
2418,2025-11-21,C2290,S161,South,-100.0,Cancelled
2420,2025-07-01,C819,S365,West,-100.0,PENDING
2421,2025-11-21,C2316,S590,,620.0,PENDING
2422,2025-02-14,C43,S94,North,1035.0,approved
2423,2025-11-17,C1412,S323,West,-100.0,Approved
2424,2025-11-29,C1240,S141,East,-100.0,PENDING
2425,2025-11-19,C1029,S558,West,,Approved
2426,2025-10-06,C912,S333,East,-100.0,Cancelled
2427,2025-02-16,C437,S109,East,,Approved
2428,2026-01-01,C184,S335,South,-100.0,Cancelled
2429,2025-04-26,C450,S111,West,,Pending
2430,2025-12-15,C1164,S74,,,Pending
2431,2025-04-21,C635,S184,East,4011.0,PENDING
2432,2025-11-27,C639,S211,South,4664.0,PENDING
2433,2025-12-29,C254,S351,East,,PENDING
2434,invalid_date,C2375,S426,West,3594.0,Approved
2435,2025-05-14,C1111,S216,North,-100.0,approved
2436,2025-12-22,C272,S205,North,-100.0,approved
2437,2025-10-31,C2052,S239,North,,Pending
2438,2025-07-05,C1426,S385,South,-100.0,approved
2439,2025-04-30,C2744,S588,,730.0,Approved
2440,2025-03-05,C1472,S353,North,-100.0,Cancelled
2440,2025-12-15,C392,S226,East,-100.0,Pending
2442,2025-02-12,C1990,S192,,3844.0,Pending
2443,2025-01-02,C2192,S399,South,-100.0,approved
2444,2025-10-27,C323,S446,North,-100.0,approved
2445,2025-02-15,C325,S425,East,-100.0,
2446,2025-08-04,C1871,S531,West,,Cancelled
2447,2025-11-06,C98,S79,South,-100.0,
2448,2025-05-16,C516,S97,West,,Approved
2449,2025-12-24,C1815,S513,South,,approved
2450,2025-12-19,C1682,S331,,,Pending
2451,2025-11-17,C732,S60,South,-100.0,Pending
2452,2025-05-25,C771,S485,West,800.0,Approved
2453,2025-09-16,C2146,S259,West,-100.0,Cancelled
2454,2025-10-17,C1666,S255,,-100.0,PENDING
2455,2025-04-20,C2539,S29,South,-100.0,approved
2456,2025-03-21,C1379,S196,West,,PENDING
2457,2025-03-14,C1450,S93,East,,Cancelled
2458,2025-08-09,C2585,S270,,,Pending
2459,2025-11-16,C2196,S412,East,,
2460,2025-07-14,C2688,S77,South,,PENDING
2461,2025-06-25,C342,S200,West,855.0,approved
2462,2025-03-08,C90,S154,North,,
2463,2025-08-07,C478,S411,,,PENDING
2464,2025-11-17,C2321,S337,South,,PENDING
2465,2025-09-19,C2393,S520,North,4632.0,Pending
2466,2025-10-20,C1378,S353,North,2558.0,approved
2467,2025-12-23,C1657,S301,North,-100.0,Approved
2468,2025-01-08,C2284,S223,West,2688.0,Pending
2469,2025-06-23,C2091,S409,,1740.0,
2470,2025-02-11,C270,S566,,,
2471,2025-03-01,C2518,S196,,,
2472,2025-06-05,C2725,S150,East,,Approved
2473,2025-06-01,C2997,S581,East,,Approved
2474,2025-03-08,C573,S159,South,1445.0,
2475,2025-06-16,C2598,S223,North,,Approved
2475,2025-11-17,C2997,S397,East,,
2477,2025-06-18,C1095,S60,East,,Approved
2478,2025-11-13,C2434,S48,,,PENDING
2479,2025-03-16,C732,S116,South,,PENDING
2480,2025-09-01,C1483,S266,West,-100.0,
2481,2025-10-23,C1767,S348,East,,
2482,invalid_date,C1002,S434,East,,Cancelled
2483,2025-08-01,C1705,S429,South,-100.0,Approved
2484,2025-07-20,C2467,S335,North,-100.0,Cancelled
2485,2025-07-27,C1099,S79,East,,Approved
2486,invalid_date,C2400,S506,South,,
2487,2025-06-09,C2151,S316,,-100.0,PENDING
2488,invalid_date,C1522,S149,South,,
2489,2025-09-30,C1935,S588,,,approved
2490,2025-11-15,C239,S570,,,PENDING
2491,2025-03-16,C664,S31,East,-100.0,
2492,2025-04-15,C1473,S510,East,,Pending
2493,2025-01-21,C308,S360,,,
2494,2025-04-10,C2696,S317,East,,Pending
2495,2025-10-07,C778,S30,North,,Cancelled
2496,2025-05-12,C915,S198,East,936.0,PENDING
2497,2025-10-01,C2796,S271,South,-100.0,Pending
2498,2025-02-03,C1501,S106,South,,approved
2499,2025-01-08,C1152,S39,North,,Pending
2500,2025-10-18,C549,S174,South,1693.0,
2501,2025-12-01,C2112,S578,,1612.0,Approved
2502,2025-10-16,C23,S425,South,2137.0,Cancelled
2503,2025-06-02,C204,S598,,-100.0,Pending
2504,2025-01-22,C2080,S474,North,,
2505,2025-10-28,C1628,S132,,,
2506,2025-12-26,C2598,S518,South,,
2507,2025-07-03,C1721,S298,West,1867.0,
2508,2025-02-11,C1892,S592,North,3347.0,Pending
2509,2025-10-17,C2756,S68,South,,approved
2510,2025-03-27,C1435,S203,,,PENDING
2511,2025-04-19,C2358,S281,West,,Pending
2512,2025-04-13,C1179,S96,South,,PENDING
2513,2025-04-06,C2236,S250,,904.0,PENDING
2514,2025-03-14,C1384,S596,North,-100.0,Cancelled
2515,2025-12-20,C1514,S51,West,,approved
2516,2025-10-16,C2589,S84,,-100.0,PENDING
2517,2025-01-11,C1382,S466,East,1619.0,PENDING
2518,2025-11-18,C2071,S155,East,,
2519,2025-11-18,C1325,S256,West,1189.0,approved
2520,2025-09-20,C1177,S296,South,-100.0,Approved
2521,2025-08-12,C2469,S277,North,2665.0,Pending
2522,2025-11-23,C81,S537,South,4123.0,PENDING
2523,2025-01-23,C1263,S239,South,,Cancelled
2524,2025-05-21,C2316,S563,West,,PENDING
2525,2025-08-14,C1936,S167,North,1418.0,Cancelled
2526,2025-05-28,C35,S531,,3216.0,PENDING
2527,2025-05-10,C2730,S473,East,,PENDING
2528,2025-08-18,C362,S203,South,3586.0,approved
2529,2025-10-30,C2941,S460,North,,
2530,2025-06-02,C2551,S383,,-100.0,PENDING
2531,2025-07-19,C1886,S32,,,approved
2532,2025-10-28,C1617,S254,East,,Approved
2533,2025-03-16,C2766,S214,East,-100.0,Cancelled
2534,2025-11-05,C2387,S457,South,-100.0,PENDING
2535,2025-01-11,C264,S589,North,4190.0,PENDING
2536,2025-03-29,C2952,S486,West,,Approved
2537,2025-01-12,C1212,S170,South,,approved
2538,2025-11-29,C939,S587,,1213.0,PENDING
2539,2025-04-02,C698,S316,North,-100.0,Cancelled
2540,2025-05-07,C2538,S314,South,,
2541,2025-01-21,C449,S584,West,,Approved
2542,2025-12-28,C2120,S387,North,4136.0,PENDING
2543,invalid_date,C1990,S486,West,3593.0,
2544,2025-12-10,C1673,S386,East,,approved
2545,2025-03-19,C1702,S493,West,-100.0,approved
2546,2025-10-26,C1546,S253,South,2069.0,
2547,2025-02-28,C1726,S488,South,725.0,Cancelled
2548,2025-08-08,C1450,S464,East,-100.0,
2549,2025-07-11,C1353,S323,,-100.0,approved
2550,2025-09-07,C1061,S310,West,,Cancelled
2551,2025-04-21,C203,S255,West,2865.0,Cancelled
2552,2025-06-27,C159,,South,2360.0,Cancelled
2553,2025-02-25,C1439,S550,East,-100.0,PENDING
2554,2025-12-11,C2856,S164,North,4232.0,Approved
2555,2025-12-12,C501,S82,,4445.0,PENDING
2556,2025-10-09,C2835,S511,South,4149.0,PENDING
2557,invalid_date,C1190,S573,,,approved
2558,2025-12-07,C2870,S107,West,-100.0,
2559,2025-08-19,C1599,S7,East,4785.0,Pending
2560,2025-11-28,C2748,S213,North,,Cancelled
2561,invalid_date,C1608,S214,East,-100.0,approved
2562,2025-02-04,C999,S107,East,4080.0,Approved
2563,2025-06-23,C549,S431,North,-100.0,Cancelled
2564,2025-08-15,C1916,S73,,-100.0,PENDING
2565,2025-08-28,C128,S391,East,-100.0,Approved
2566,2025-11-09,C905,S217,South,1481.0,Approved
2567,2025-12-16,C603,S2,South,,Cancelled
2568,2025-03-04,C2568,S285,,,PENDING
2569,2025-01-22,C650,S26,,-100.0,PENDING
2570,2025-07-31,C2768,S326,West,,Cancelled
2571,2025-08-09,C267,S181,North,,approved
2572,2025-07-18,C2607,S104,,,Approved
2573,2025-01-10,C2274,S312,North,4342.0,Cancelled
2574,2025-07-20,C2663,S46,East,,Approved
2575,2025-06-01,C2300,S441,West,,Pending
2576,2025-02-12,C1678,S418,West,-100.0,Approved
2577,2025-03-14,C1543,S129,West,3366.0,Approved
2578,2025-02-23,C1824,S598,South,806.0,approved
2579,2025-05-12,C1342,S508,,,
2580,invalid_date,C1150,S382,West,,Pending
2581,2025-01-03,C1101,S534,,,Pending
2582,invalid_date,C934,S123,North,,Approved
2583,2025-01-19,C945,S574,South,-100.0,Cancelled
2584,2025-05-24,C2085,S322,East,-100.0,
2585,2025-06-09,C1920,S26,,-100.0,Pending
2586,2025-10-08,C2808,S505,West,-100.0,Cancelled
2587,2025-02-08,C2354,S267,East,3575.0,PENDING
2588,2025-10-14,C2018,S402,East,,
2589,2025-08-19,C2067,S73,East,-100.0,
2590,2025-08-11,C976,S445,North,,Pending
2591,2025-12-28,C2553,S55,East,-100.0,PENDING
2592,2025-03-23,C1662,S274,South,,PENDING
2593,2025-11-14,C848,S292,North,,Approved
2594,2025-01-23,C260,S65,North,1631.0,Approved
2595,2025-08-13,C1156,S462,North,,Pending
2596,2025-09-30,C132,S373,South,1141.0,PENDING
2597,2025-08-31,C2932,S170,East,,PENDING
2598,2025-05-28,C829,S148,East,-100.0,Approved
2599,2025-11-15,C688,S326,East,4150.0,approved
2600,2025-09-23,C1529,S587,East,3539.0,PENDING
2601,2025-06-25,C1899,S261,West,-100.0,Approved
2602,2025-12-02,C2946,S259,West,-100.0,Pending
2603,2025-10-08,C1204,S592,North,1991.0,Approved
2604,2025-09-30,C172,S516,West,-100.0,approved
2605,2025-05-11,C2901,S256,East,-100.0,PENDING
2606,2025-09-16,C618,S3,West,-100.0,approved
2607,2025-05-12,C2912,S596,East,-100.0,Pending
2608,2025-02-17,C1076,S381,West,,
2609,2025-08-30,C1972,S65,North,-100.0,
2610,2025-04-29,C696,S478,West,3111.0,
2611,2025-09-03,C1806,S320,West,-100.0,approved
2612,2025-12-02,C2221,S258,,-100.0,
2613,2025-07-08,C2094,S297,,872.0,Approved
2614,2025-10-11,C2239,S237,,,approved
2615,2025-04-06,C1013,S260,North,,PENDING
2616,2025-01-16,C1630,S498,East,,PENDING
2617,2025-12-08,C628,S472,East,,Cancelled
2618,2025-05-18,C1831,S277,South,4828.0,
2619,2025-08-18,C934,S543,South,-100.0,PENDING
2620,2025-03-05,C564,S439,South,-100.0,
2621,2025-05-22,C719,S206,South,3173.0,Pending
2622,2025-03-09,C1602,S168,North,1640.0,Approved
2622,2025-06-29,C345,S246,East,4066.0,Cancelled
2624,invalid_date,C1392,S325,North,-100.0,PENDING
2625,2025-10-07,C2153,S528,North,4018.0,Approved
2626,2025-08-07,C2343,S68,North,,approved
2627,invalid_date,C131,S478,South,-100.0,
2628,2025-01-30,C2339,S350,,-100.0,Pending
2629,2025-02-18,C2074,S137,West,4223.0,approved
2630,2025-05-23,C2195,S228,,-100.0,
2631,2025-09-09,C1991,S434,,-100.0,Cancelled
2632,2025-01-12,C756,S176,West,,approved
2633,2025-10-19,C1976,S417,South,-100.0,PENDING
2634,2025-05-12,C43,S218,East,1389.0,PENDING
2635,2025-10-28,C583,S493,South,4327.0,Pending
2636,2025-07-05,C2837,S313,East,672.0,Approved
2637,2025-01-12,C2676,S320,East,1918.0,
2638,2025-01-14,C1655,S485,East,,PENDING
2639,2025-07-28,C1692,S320,West,3213.0,
2640,2025-12-27,C2389,S293,South,-100.0,
2641,2025-04-15,C2880,S503,South,-100.0,PENDING
2642,2025-08-11,C2915,S535,West,,Cancelled
2643,2025-06-10,C1643,S391,West,881.0,Cancelled
2644,2025-04-11,C1406,S352,East,,
2644,2025-03-14,C2397,S479,North,-100.0,Pending
2646,2025-08-31,C320,S143,East,987.0,
2647,2025-09-01,C1289,S383,,,
2648,2025-10-13,C856,S247,North,2372.0,PENDING
2649,2025-03-20,C1912,S344,West,4908.0,Pending
2650,2025-10-26,C977,S428,North,-100.0,PENDING
2651,2025-09-20,C2461,S353,West,-100.0,Pending
2652,2025-12-12,C2403,S387,North,,
2653,2025-09-28,C2252,S9,North,-100.0,
2654,2025-03-07,C1485,S28,South,,PENDING
2655,2025-06-08,C280,S493,,4831.0,Cancelled
2656,2025-01-31,C2905,S295,,,Pending
2657,2025-03-18,C1050,S573,North,,Pending
2658,2025-07-18,C2052,S60,West,2740.0,Pending
2659,2025-04-09,C1852,S458,South,,approved
2660,2025-05-08,C940,S431,North,1820.0,Pending
2661,2025-05-27,C2630,S353,West,,approved
2662,2025-11-13,C2647,S160,North,2890.0,Approved
2663,2025-12-29,C837,S310,North,,approved
2664,invalid_date,C314,S166,,-100.0,PENDING
2665,2025-09-28,C272,S491,North,-100.0,PENDING
2666,2025-04-28,C900,S205,East,1140.0,
2667,2025-12-27,C1991,S318,South,,PENDING
2668,2025-10-11,C402,S389,,-100.0,Pending
2669,2025-01-04,C2719,S92,East,-100.0,PENDING
2670,2025-11-30,C1599,S398,West,,Pending
2671,2025-11-12,C984,S533,East,2992.0,Approved
