payment_id,order_id,payment_method,payment_status,payment_amount,payment_date,order_amount,order_status,_merge,order_exists,amount_match,payment_success,record_status
P2058,6887,CARD,SUCCESS,-100.0,2025-12-24,,,left_only,False,False,True,INVALID
P2059,5456,UPI,FAILED,-100.0,2026-01-09,,,left_only,False,False,False,INVALID
P2060,8361,CARD,FAILED,2417.0,2025-12-26,,,left_only,False,False,False,INVALID
P2061,7733,COD,FAILED,,2025-12-14,,,left_only,False,False,False,INVALID
P2062,4124,UPI,SUCCESS,-100.0,2026-01-13,,,left_only,False,False,True,INVALID
P2063,3179,COD,FAILED,-100.0,2026-01-11,,,left_only,False,False,False,INVALID
P2064,1722,CARD,SUCCESS,-100.0,2026-01-01,,,left_only,False,False,True,INVALID
P2065,4391,UPI,FAILED,3747.0,2026-01-08,,,left_only,False,False,False,INVALID
P2066,8366,UPI,SUCCESS,2268.0,2026-01-06,,,left_only,False,False,True,INVALID
P2067,9119,CARD,FAILED,,2025-12-24,,,left_only,False,False,False,INVALID
P2068,4726,COD,FAILED,2640.0,2026-01-05,,,left_only,False,False,False,INVALID
P2069,4826,COD,SUCCESS,2971.0,2026-01-08,,,left_only,False,False,True,INVALID
P2070,5945,UPI,SUCCESS,4170.0,2026-01-12,,,left_only,False,False,True,INVALID
P2071,5020,CARD,FAILED,4141.0,2026-01-13,,,left_only,False,False,False,INVALID
P2072,3886,COD,SUCCESS,2678.0,2025-12-22,,,left_only,False,False,True,INVALID
P2073,3636,CARD,FAILED,4491.0,2025-12-17,,,left_only,False,False,False,INVALID
P2074,6992,UPI,SUCCESS,-100.0,2025-12-29,,,left_only,False,False,True,INVALID
P2075,8366,CARD,SUCCESS,-100.0,2025-12-20,,,left_only,False,False,True,INVALID
P2076,1785,COD,SUCCESS,4334.0,2025-12-18,2306.0,APPROVED,both,True,False,True,INVALID
P2077,5721,CARD,FAILED,3995.0,2026-01-03,3173.0,APPROVED,both,True,False,False,INVALID
P2078,5337,CARD,FAILED,3280.0,2025-12-31,,,left_only,False,False,False,INVALID
P2079,9577,COD,SUCCESS,1807.0,2025-12-26,,,left_only,False,False,True,INVALID
P2080,8201,CARD,SUCCESS,973.0,2025-12-14,,,left_only,False,False,True,INVALID
P2081,5116,UPI,FAILED,3022.0,2026-01-04,,,left_only,False,False,False,INVALID
P2082,6262,COD,FAILED,2458.0,2025-12-20,,,left_only,False,False,False,INVALID
P2083,5824,COD,FAILED,,2025-12-24,,,left_only,False,False,False,INVALID
P2084,8068,COD,FAILED,-100.0,2025-12-15,,,left_only,False,False,False,INVALID
P2085,4658,CARD,SUCCESS,,2026-01-07,2427.0,APPROVED,both,True,False,True,INVALID
P2086,4852,CARD,SUCCESS,4672.0,2025-12-24,,,left_only,False,False,True,INVALID
P2087,8934,CARD,SUCCESS,570.0,2025-12-20,,,left_only,False,False,True,INVALID
P2088,363,CARD,FAILED,3293.0,2026-01-13,,,left_only,False,False,False,INVALID
P2089,5872,CARD,FAILED,,2026-01-06,,,left_only,False,False,False,INVALID
P2090,649,CARD,SUCCESS,-100.0,2025-12-26,,,left_only,False,False,True,INVALID
P2091,620,UPI,SUCCESS,894.0,2026-01-03,,,left_only,False,False,True,INVALID
P2092,4154,CARD,FAILED,,2025-12-25,,,left_only,False,False,False,INVALID
P2093,5154,CARD,SUCCESS,-100.0,2026-01-06,,,left_only,False,False,True,INVALID
P2094,5012,UPI,FAILED,,2026-01-13,,,left_only,False,False,False,INVALID
P2095,2874,CARD,FAILED,,2025-12-27,,,left_only,False,False,False,INVALID
P2096,2659,UPI,SUCCESS,4274.0,2026-01-02,,,left_only,False,False,True,INVALID
P2097,2204,CARD,FAILED,,2026-01-06,,,left_only,False,False,False,INVALID
P2098,9262,CARD,SUCCESS,,2026-01-02,4177.0,APPROVED,both,True,False,True,INVALID
P2099,7398,COD,SUCCESS,-100.0,2025-12-24,,,left_only,False,False,True,INVALID
P2100,9945,COD,FAILED,-100.0,2026-01-03,3818.0,PENDING,both,True,False,False,INVALID
P2101,6382,COD,FAILED,,2025-12-25,,,left_only,False,False,False,INVALID
P2102,2304,UPI,FAILED,,2026-01-08,,,left_only,False,False,False,INVALID
P2103,4434,COD,FAILED,1655.0,2026-01-04,,,left_only,False,False,False,INVALID
P2104,4589,CARD,FAILED,,2025-12-27,,,left_only,False,False,False,INVALID
P2105,2289,CARD,SUCCESS,-100.0,2025-12-31,3084.0,APPROVED,both,True,False,True,INVALID
P2106,1917,COD,SUCCESS,650.0,2025-12-24,,,left_only,False,False,True,INVALID
P2107,8099,UPI,SUCCESS,-100.0,2026-01-04,,,left_only,False,False,True,INVALID
P2108,1082,COD,SUCCESS,1041.0,2026-01-12,,,left_only,False,False,True,INVALID
P2109,856,CARD,SUCCESS,-100.0,2025-12-17,,,left_only,False,False,True,INVALID
P2110,5362,UPI,SUCCESS,,2026-01-05,,,left_only,False,False,True,INVALID
P2111,5764,COD,SUCCESS,-100.0,2025-12-27,,,left_only,False,False,True,INVALID
P2112,9295,UPI,SUCCESS,,2025-12-25,,,left_only,False,False,True,INVALID
P2113,4533,UPI,FAILED,4606.0,2026-01-06,,,left_only,False,False,False,INVALID
P2114,4487,COD,FAILED,,2026-01-04,,,left_only,False,False,False,INVALID
P2115,2670,COD,FAILED,629.0,2026-01-01,,,left_only,False,False,False,INVALID
P2116,3007,COD,SUCCESS,-100.0,2025-12-26,,,left_only,False,False,True,INVALID
P2117,4413,UPI,SUCCESS,1206.0,2025-12-28,,,left_only,False,False,True,INVALID
P2118,5297,UPI,FAILED,3940.0,2026-01-07,,,left_only,False,False,False,INVALID
P2119,8486,UPI,FAILED,2456.0,2025-12-27,,,left_only,False,False,False,INVALID
P2120,3280,COD,SUCCESS,-100.0,2025-12-19,,,left_only,False,False,True,INVALID
P2121,6242,COD,FAILED,4758.0,2025-12-18,,,left_only,False,False,False,INVALID
P2122,1677,UPI,FAILED,1073.0,2026-01-10,,,left_only,False,False,False,INVALID
P2123,670,UPI,FAILED,2758.0,2026-01-01,,,left_only,False,False,False,INVALID
P2124,4032,COD,FAILED,994.0,2025-12-25,,,left_only,False,False,False,INVALID
P2125,8517,COD,SUCCESS,,2026-01-10,,,left_only,False,False,True,INVALID
P2126,8939,UPI,FAILED,1151.0,2025-12-30,,,left_only,False,False,False,INVALID
P2127,6590,COD,FAILED,1217.0,2026-01-10,,,left_only,False,False,False,INVALID
P2128,4246,COD,SUCCESS,,2026-01-11,1745.0,CANCELLED,both,True,False,True,INVALID
P2129,2579,CARD,FAILED,-100.0,2026-01-13,,,left_only,False,False,False,INVALID
P2130,1011,UPI,FAILED,-100.0,2025-12-28,,,left_only,False,False,False,INVALID
P2131,3357,COD,SUCCESS,1361.0,2025-12-28,1828.0,APPROVED,both,True,False,True,INVALID
P2132,5581,UPI,FAILED,1733.0,2025-12-31,,,left_only,False,False,False,INVALID
P2133,8670,CARD,SUCCESS,,2026-01-05,,,left_only,False,False,True,INVALID
P2134,2902,CARD,FAILED,,2026-01-02,,,left_only,False,False,False,INVALID
P2135,1375,COD,FAILED,4713.0,2025-12-20,2294.0,CANCELLED,both,True,False,False,INVALID
P2136,4762,UPI,FAILED,2728.0,2026-01-10,3961.0,APPROVED,both,True,False,False,INVALID
P2137,9809,UPI,SUCCESS,,2026-01-03,,,left_only,False,False,True,INVALID
P2138,4989,UPI,SUCCESS,-100.0,2025-12-29,,,left_only,False,False,True,INVALID
P2139,1364,COD,SUCCESS,1959.0,2025-12-18,,,left_only,False,False,True,INVALID
P2140,228,CARD,SUCCESS,-100.0,2025-12-31,1062.0,APPROVED,both,True,False,True,INVALID
P2141,8540,COD,FAILED,724.0,2025-12-31,,,left_only,False,False,False,INVALID
P2142,9382,COD,SUCCESS,,2026-01-05,,,left_only,False,False,True,INVALID
P2143,1657,COD,SUCCESS,2300.0,2025-12-21,4469.0,PENDING,both,True,False,True,INVALID
P2144,5833,COD,FAILED,,2026-01-04,,,left_only,False,False,False,INVALID
P2145,9730,CARD,SUCCESS,3120.0,2026-01-07,,,left_only,False,False,True,INVALID
P2146,2774,CARD,SUCCESS,641.0,2026-01-09,2265.0,PENDING,both,True,False,True,INVALID
P2147,8852,UPI,FAILED,4482.0,2025-12-14,,,left_only,False,False,False,INVALID
P2148,2204,CARD,SUCCESS,1294.0,2025-12-30,,,left_only,False,False,True,INVALID
P2149,2897,CARD,SUCCESS,-100.0,2025-12-28,,,left_only,False,False,True,INVALID
P2150,6987,CARD,SUCCESS,,2025-12-31,,,left_only,False,False,True,INVALID
P2151,2118,CARD,SUCCESS,3481.0,2025-12-30,4381.0,PENDING,both,True,False,True,INVALID
P2152,8113,COD,FAILED,-100.0,2025-12-23,,,left_only,False,False,False,INVALID
P2153,9626,COD,FAILED,-100.0,2025-12-22,3820.0,APPROVED,both,True,False,False,INVALID
P2154,5277,CARD,FAILED,,2025-12-28,2554.0,,both,True,False,False,INVALID
P2155,8772,UPI,SUCCESS,2109.0,2025-12-29,,,left_only,False,False,True,INVALID
P2156,5680,COD,SUCCESS,1350.0,2025-12-28,,,left_only,False,False,True,INVALID
P2157,8929,CARD,SUCCESS,2046.0,2026-01-06,3355.0,PENDING,both,True,False,True,INVALID
P2158,5185,UPI,FAILED,-100.0,2026-01-10,,,left_only,False,False,False,INVALID
P2159,7837,CARD,FAILED,-100.0,2026-01-03,,,left_only,False,False,False,INVALID
P2160,208,COD,FAILED,4223.0,2025-12-16,,,left_only,False,False,False,INVALID
P2161,6568,CARD,SUCCESS,2575.0,2025-12-14,1538.0,PENDING,both,True,False,True,INVALID
P2162,1104,CARD,SUCCESS,2313.0,2026-01-12,,,left_only,False,False,True,INVALID
P2163,8086,COD,SUCCESS,1720.0,2026-01-06,,,left_only,False,False,True,INVALID
P2164,6233,CARD,FAILED,-100.0,2026-01-11,,,left_only,False,False,False,INVALID
P2165,9300,CARD,FAILED,-100.0,2026-01-05,,,left_only,False,False,False,INVALID
P2166,9407,CARD,FAILED,2711.0,2026-01-13,,,left_only,False,False,False,INVALID
P2167,7426,UPI,FAILED,2427.0,2025-12-16,,,left_only,False,False,False,INVALID
P2168,5377,UPI,SUCCESS,,2025-12-24,,,left_only,False,False,True,INVALID
P2169,9596,COD,FAILED,4295.0,2026-01-13,,,left_only,False,False,False,INVALID
P2170,7476,CARD,SUCCESS,,2026-01-06,,,left_only,False,False,True,INVALID
P2171,9153,CARD,FAILED,2786.0,2026-01-08,,,left_only,False,False,False,INVALID
P2172,199,UPI,FAILED,,2026-01-09,,,left_only,False,False,False,INVALID
P2173,6422,UPI,FAILED,-100.0,2025-12-30,,,left_only,False,False,False,INVALID
P2174,7685,UPI,FAILED,-100.0,2025-12-18,,,left_only,False,False,False,INVALID
P2175,5146,COD,SUCCESS,-100.0,2026-01-04,,,left_only,False,False,True,INVALID
P2176,6571,COD,SUCCESS,1252.0,2025-12-24,,,left_only,False,False,True,INVALID
P2177,353,COD,FAILED,,2025-12-19,936.0,PENDING,both,True,False,False,INVALID
P2178,8100,UPI,FAILED,,2026-01-08,,,left_only,False,False,False,INVALID
P2179,1255,CARD,SUCCESS,,2026-01-12,,,left_only,False,False,True,INVALID
P2180,3128,UPI,FAILED,2806.0,2025-12-22,,,left_only,False,False,False,INVALID
P2181,9463,CARD,FAILED,-100.0,2026-01-09,,,left_only,False,False,False,INVALID
P2182,813,UPI,FAILED,4282.0,2026-01-13,,,left_only,False,False,False,INVALID
P2183,6898,CARD,FAILED,4835.0,2026-01-11,,,left_only,False,False,False,INVALID
P2184,8288,UPI,FAILED,,2026-01-09,,,left_only,False,False,False,INVALID
P2185,2254,CARD,SUCCESS,,2025-12-17,,,left_only,False,False,True,INVALID
P2186,7075,COD,SUCCESS,,2025-12-22,3839.0,,both,True,False,True,INVALID
P2187,6115,COD,SUCCESS,,2026-01-01,3108.0,PENDING,both,True,False,True,INVALID
P2188,9388,COD,SUCCESS,2216.0,2026-01-06,3301.0,PENDING,both,True,False,True,INVALID
P2189,9114,UPI,SUCCESS,-100.0,2026-01-05,,,left_only,False,False,True,INVALID
P2190,1341,CARD,FAILED,,2025-12-17,4126.0,APPROVED,both,True,False,False,INVALID
P2191,2926,COD,SUCCESS,3970.0,2026-01-07,,,left_only,False,False,True,INVALID
P2192,695,UPI,SUCCESS,-100.0,2026-01-10,4058.0,PENDING,both,True,False,True,INVALID
P2193,9101,UPI,SUCCESS,4156.0,2025-12-29,,,left_only,False,False,True,INVALID
P2194,3897,UPI,SUCCESS,1962.0,2026-01-13,,,left_only,False,False,True,INVALID
P2195,9674,CARD,SUCCESS,-100.0,2025-12-22,4233.0,APPROVED,both,True,False,True,INVALID
P2196,6184,CARD,SUCCESS,,2025-12-20,,,left_only,False,False,True,INVALID
P2197,6824,COD,FAILED,4973.0,2025-12-20,,,left_only,False,False,False,INVALID
P2198,2950,UPI,SUCCESS,-100.0,2026-01-07,3769.0,APPROVED,both,True,False,True,INVALID
P2199,1422,CARD,FAILED,-100.0,2026-01-12,,,left_only,False,False,False,INVALID
P2200,2663,UPI,FAILED,3852.0,2026-01-10,,,left_only,False,False,False,INVALID
P2201,7239,CARD,FAILED,3082.0,2026-01-04,740.0,PENDING,both,True,False,False,INVALID
P2202,5696,COD,SUCCESS,3151.0,2025-12-16,,,left_only,False,False,True,INVALID
P2203,7548,COD,SUCCESS,-100.0,2026-01-07,,,left_only,False,False,True,INVALID
P2204,3596,COD,FAILED,3016.0,2025-12-28,,,left_only,False,False,False,INVALID
P2205,1392,UPI,SUCCESS,4551.0,2026-01-05,,,left_only,False,False,True,INVALID
P2206,2303,UPI,FAILED,4201.0,2026-01-12,,,left_only,False,False,False,INVALID
P2207,635,UPI,SUCCESS,1890.0,2026-01-10,,,left_only,False,False,True,INVALID
P2208,7580,COD,SUCCESS,,2025-12-26,,,left_only,False,False,True,INVALID
P2209,3747,COD,SUCCESS,4975.0,2026-01-11,763.0,APPROVED,both,True,False,True,INVALID
P2210,4751,CARD,FAILED,3796.0,2026-01-10,,,left_only,False,False,False,INVALID
P2211,2339,UPI,FAILED,2958.0,2026-01-09,,,left_only,False,False,False,INVALID
P2212,9938,UPI,FAILED,1759.0,2025-12-21,,,left_only,False,False,False,INVALID
P2213,1548,UPI,FAILED,-100.0,2025-12-17,,,left_only,False,False,False,INVALID
P2214,2726,COD,FAILED,,2025-12-15,,,left_only,False,False,False,INVALID
P2215,7874,CARD,SUCCESS,976.0,2026-01-09,,,left_only,False,False,True,INVALID
P2216,4751,COD,SUCCESS,,2025-12-22,,,left_only,False,False,True,INVALID
P2217,1088,CARD,SUCCESS,,2026-01-12,,,left_only,False,False,True,INVALID
P2218,6983,COD,FAILED,-100.0,2025-12-19,,,left_only,False,False,False,INVALID
P2219,8527,COD,SUCCESS,,2025-12-17,,,left_only,False,False,True,INVALID
P2220,644,COD,SUCCESS,,2026-01-11,,,left_only,False,False,True,INVALID
P2221,8667,UPI,FAILED,2155.0,2025-12-27,,,left_only,False,False,False,INVALID
P2222,9933,COD,FAILED,2670.0,2026-01-06,,,left_only,False,False,False,INVALID
P2223,6883,CARD,FAILED,,2025-12-26,,,left_only,False,False,False,INVALID
P2224,9776,COD,FAILED,-100.0,2026-01-12,,,left_only,False,False,False,INVALID
P2225,8867,UPI,SUCCESS,,2025-12-30,,,left_only,False,False,True,INVALID
P2226,4498,UPI,SUCCESS,1375.0,2025-12-20,,,left_only,False,False,True,INVALID
P2227,1222,COD,FAILED,3810.0,2025-12-16,,,left_only,False,False,False,INVALID
P2228,7282,UPI,SUCCESS,2347.0,2025-12-14,,,left_only,False,False,True,INVALID
P2229,2460,COD,SUCCESS,1460.0,2025-12-16,,,left_only,False,False,True,INVALID
P2230,5051,UPI,FAILED,1171.0,2026-01-12,,,left_only,False,False,False,INVALID
P2231,1310,UPI,SUCCESS,3253.0,2025-12-25,,,left_only,False,False,True,INVALID
P2232,5925,UPI,SUCCESS,,2026-01-11,,,left_only,False,False,True,INVALID
P2233,4786,CARD,SUCCESS,,2025-12-27,3609.0,PENDING,both,True,False,True,INVALID
P2234,9183,UPI,SUCCESS,,2026-01-02,,,left_only,False,False,True,INVALID
P2235,7821,CARD,SUCCESS,3139.0,2025-12-28,,,left_only,False,False,True,INVALID
P2236,8572,CARD,SUCCESS,4965.0,2025-12-20,3486.0,PENDING,both,True,False,True,INVALID
P2237,6469,UPI,SUCCESS,4484.0,2025-12-31,,,left_only,False,False,True,INVALID
P2238,8949,CARD,SUCCESS,-100.0,2026-01-06,2657.0,PENDING,both,True,False,True,INVALID
P2239,2994,UPI,SUCCESS,3826.0,2026-01-01,,,left_only,False,False,True,INVALID
P2240,4055,UPI,SUCCESS,1375.0,2025-12-17,4259.0,APPROVED,both,True,False,True,INVALID
P2241,2564,UPI,FAILED,3823.0,2025-12-19,,,left_only,False,False,False,INVALID
P2242,5293,COD,SUCCESS,1246.0,2025-12-29,,,left_only,False,False,True,INVALID
P2243,6058,COD,FAILED,,2025-12-26,,,left_only,False,False,False,INVALID
P2244,9868,COD,FAILED,2787.0,2025-12-29,,,left_only,False,False,False,INVALID
P2245,9721,CARD,SUCCESS,784.0,2025-12-19,,,left_only,False,False,True,INVALID
P2246,6759,COD,SUCCESS,1045.0,2026-01-06,,,left_only,False,False,True,INVALID
P2247,8881,UPI,SUCCESS,820.0,2025-12-22,,,left_only,False,False,True,INVALID
P2248,7112,CARD,SUCCESS,4654.0,2025-12-14,2313.0,APPROVED,both,True,False,True,INVALID
P2249,5981,UPI,FAILED,,2025-12-18,,,left_only,False,False,False,INVALID
P2250,8419,CARD,FAILED,2561.0,2025-12-31,,,left_only,False,False,False,INVALID
P2251,9517,UPI,SUCCESS,,2025-12-19,4548.0,CANCELLED,both,True,False,True,INVALID
P2252,4208,UPI,SUCCESS,-100.0,2025-12-14,,,left_only,False,False,True,INVALID
P2253,734,UPI,SUCCESS,,2025-12-14,,,left_only,False,False,True,INVALID
P2254,1058,UPI,FAILED,,2025-12-15,,,left_only,False,False,False,INVALID
P2255,1949,CARD,FAILED,4964.0,2026-01-07,,,left_only,False,False,False,INVALID
P2256,1032,COD,SUCCESS,2769.0,2025-12-22,,,left_only,False,False,True,INVALID
P2257,605,UPI,FAILED,3500.0,2026-01-03,700.0,PENDING,both,True,False,False,INVALID
P2258,1514,UPI,FAILED,1950.0,2026-01-05,,,left_only,False,False,False,INVALID
P2259,5429,UPI,FAILED,896.0,2025-12-31,1789.0,APPROVED,both,True,False,False,INVALID
P2260,4644,CARD,FAILED,,2025-12-21,,,left_only,False,False,False,INVALID
P2261,9628,COD,FAILED,4188.0,2026-01-05,,,left_only,False,False,False,INVALID
P2262,4948,UPI,FAILED,,2026-01-08,,,left_only,False,False,False,INVALID
P2263,5698,CARD,SUCCESS,889.0,2025-12-16,4316.0,CANCELLED,both,True,False,True,INVALID
P2264,5700,COD,FAILED,,2026-01-05,,,left_only,False,False,False,INVALID
P2265,9781,CARD,SUCCESS,1806.0,2025-12-15,,,left_only,False,False,True,INVALID
P2266,3934,UPI,SUCCESS,4532.0,2025-12-22,,,left_only,False,False,True,INVALID
P2267,9579,COD,SUCCESS,-100.0,2025-12-18,,,left_only,False,False,True,INVALID
P2268,9949,UPI,FAILED,2568.0,2026-01-06,,,left_only,False,False,False,INVALID
P2269,3726,UPI,FAILED,1689.0,2025-12-26,,,left_only,False,False,False,INVALID
P2270,1209,COD,FAILED,,2025-12-29,,,left_only,False,False,False,INVALID
P2271,2906,UPI,SUCCESS,1216.0,2025-12-22,,,left_only,False,False,True,INVALID
P2272,7349,UPI,FAILED,-100.0,2026-01-06,,,left_only,False,False,False,INVALID
P2273,9448,CARD,FAILED,-100.0,2025-12-26,,,left_only,False,False,False,INVALID
P2274,1057,COD,SUCCESS,4874.0,2025-12-24,,,left_only,False,False,True,INVALID
P2275,367,CARD,SUCCESS,-100.0,2026-01-08,,,left_only,False,False,True,INVALID
P2276,3045,CARD,SUCCESS,1441.0,2025-12-19,,,left_only,False,False,True,INVALID
P2277,1101,UPI,SUCCESS,-100.0,2026-01-06,,,left_only,False,False,True,INVALID
P2278,8105,COD,SUCCESS,4719.0,2025-12-14,701.0,APPROVED,both,True,False,True,INVALID
P2279,7827,COD,FAILED,1845.0,2025-12-25,1044.0,PENDING,both,True,False,False,INVALID
P2280,9013,COD,FAILED,,2026-01-01,,,left_only,False,False,False,INVALID
P2281,663,COD,SUCCESS,4368.0,2025-12-20,,,left_only,False,False,True,INVALID
P2282,791,UPI,SUCCESS,-100.0,2026-01-11,,,left_only,False,False,True,INVALID
P2283,1760,CARD,FAILED,-100.0,2025-12-23,4805.0,,both,True,False,False,INVALID
P2284,2690,UPI,FAILED,-100.0,2025-12-24,,,left_only,False,False,False,INVALID
P2285,2654,COD,FAILED,,2025-12-17,,,left_only,False,False,False,INVALID
P2286,9848,UPI,FAILED,4118.0,2026-01-09,,,left_only,False,False,False,INVALID
P2287,2880,CARD,SUCCESS,-100.0,2025-12-19,,,left_only,False,False,True,INVALID
P2288,9343,UPI,FAILED,-100.0,2026-01-10,,,left_only,False,False,False,INVALID
P2289,5259,COD,SUCCESS,-100.0,2026-01-13,,,left_only,False,False,True,INVALID
P2290,9572,COD,FAILED,,2026-01-10,,,left_only,False,False,False,INVALID
P2291,9486,CARD,SUCCESS,3010.0,2026-01-11,,,left_only,False,False,True,INVALID
P2292,2732,CARD,SUCCESS,-100.0,2025-12-20,,,left_only,False,False,True,INVALID
P2293,2493,CARD,FAILED,4459.0,2025-12-21,,,left_only,False,False,False,INVALID
P2294,6793,COD,FAILED,-100.0,2026-01-02,,,left_only,False,False,False,INVALID
P2295,3757,UPI,SUCCESS,3803.0,2025-12-26,,,left_only,False,False,True,INVALID
P2296,7709,UPI,SUCCESS,,2026-01-09,,,left_only,False,False,True,INVALID
P2297,2486,CARD,SUCCESS,-100.0,2026-01-05,,,left_only,False,False,True,INVALID
P2298,7451,COD,FAILED,-100.0,2026-01-01,,,left_only,False,False,False,INVALID
P2299,5144,UPI,FAILED,1192.0,2026-01-13,,,left_only,False,False,False,INVALID
P2300,7912,COD,FAILED,,2026-01-03,,,left_only,False,False,False,INVALID
P2301,9404,COD,SUCCESS,,2025-12-30,,,left_only,False,False,True,INVALID
P2302,7571,UPI,FAILED,-100.0,2025-12-15,,,left_only,False,False,False,INVALID
P2303,510,UPI,FAILED,2734.0,2026-01-10,,,left_only,False,False,False,INVALID
P2304,3057,COD,SUCCESS,-100.0,2026-01-01,,,left_only,False,False,True,INVALID
P2305,1912,CARD,SUCCESS,3893.0,2026-01-07,,,left_only,False,False,True,INVALID
P2306,2992,UPI,FAILED,,2026-01-05,,,left_only,False,False,False,INVALID
P2307,7339,UPI,FAILED,1613.0,2025-12-18,3128.0,APPROVED,both,True,False,False,INVALID
P2308,9031,COD,SUCCESS,656.0,2025-12-19,,,left_only,False,False,True,INVALID
P2309,2113,COD,FAILED,,2025-12-18,2013.0,PENDING,both,True,False,False,INVALID
P2310,8011,COD,FAILED,,2026-01-06,,,left_only,False,False,False,INVALID
P2311,5515,UPI,FAILED,-100.0,2026-01-11,,,left_only,False,False,False,INVALID
P2312,5120,COD,SUCCESS,3805.0,2026-01-01,637.0,PENDING,both,True,False,True,INVALID
P2313,7324,COD,SUCCESS,4899.0,2025-12-21,,,left_only,False,False,True,INVALID
P2314,3859,CARD,SUCCESS,1486.0,2025-12-23,,,left_only,False,False,True,INVALID
P2315,6657,COD,SUCCESS,-100.0,2026-01-03,958.0,APPROVED,both,True,False,True,INVALID
P2316,4055,CARD,FAILED,519.0,2025-12-20,4259.0,APPROVED,both,True,False,False,INVALID
P2317,1143,COD,FAILED,1295.0,2025-12-28,3566.0,PENDING,both,True,False,False,INVALID
P2318,7883,UPI,FAILED,-100.0,2026-01-06,,,left_only,False,False,False,INVALID
P2319,6982,CARD,SUCCESS,3114.0,2026-01-13,,,left_only,False,False,True,INVALID
P2320,5692,UPI,FAILED,2561.0,2026-01-10,,,left_only,False,False,False,INVALID
P2321,827,COD,SUCCESS,4602.0,2025-12-20,,,left_only,False,False,True,INVALID
P2322,6421,UPI,SUCCESS,-100.0,2025-12-28,1237.0,APPROVED,both,True,False,True,INVALID
P2323,5805,UPI,FAILED,-100.0,2026-01-06,,,left_only,False,False,False,INVALID
P2324,804,COD,SUCCESS,2825.0,2026-01-06,,,left_only,False,False,True,INVALID
P2325,7284,CARD,SUCCESS,1957.0,2025-12-24,,,left_only,False,False,True,INVALID
P2326,7490,UPI,FAILED,-100.0,2025-12-26,,,left_only,False,False,False,INVALID
P2327,3981,UPI,FAILED,1096.0,2026-01-06,,,left_only,False,False,False,INVALID
P2328,9472,COD,FAILED,2537.0,2025-12-14,,,left_only,False,False,False,INVALID
P2329,4053,COD,FAILED,1757.0,2025-12-30,,,left_only,False,False,False,INVALID
P2330,9593,COD,SUCCESS,3972.0,2025-12-15,,,left_only,False,False,True,INVALID
