payment_id,order_id,payment_method,payment_status,payment_amount,payment_date
P3142,9889,COD,SUCCESS,2857.0,2025-12-21
P3143,7096,COD,FAILED,1502.0,2025-12-16
P3145,4395,UPI,FAILED,4481.0,2026-01-07
P3147,7097,COD,SUCCESS,2015.0,2025-12-16
P3149,8883,UPI,FAILED,4729.0,2026-01-06
P3151,3385,COD,SUCCESS,1374.0,2025-12-14
P3152,3337,CARD,FAILED,631.0,2026-01-03
P3154,7739,CARD,SUCCESS,4703.0,2025-12-29
P3156,4154,COD,SUCCESS,2678.0,2026-01-02
P3158,5529,CARD,FAILED,4810.0,2026-01-13
P3159,4555,UPI,FAILED,1902.0,2026-01-01
P3161,3800,CARD,SUCCESS,1860.0,2026-01-08
P3168,1999,CARD,FAILED,581.0,2025-12-22
P3171,1602,COD,FAILED,2543.0,2025-12-28
P3173,8452,COD,SUCCESS,2250.0,2025-12-21
P3178,329,COD,SUCCESS,2001.0,2026-01-03
P3181,7690,UPI,FAILED,4181.0,2026-01-10
P3182,7711,COD,FAILED,866.0,2025-12-26
P3183,247,COD,SUCCESS,1440.0,2026-01-02
P3188,920,CARD,FAILED,3287.0,2026-01-08
P3190,9165,COD,FAILED,2718.0,2026-01-01
P3191,9192,CARD,SUCCESS,558.0,2025-12-14
P3193,8120,UPI,SUCCESS,4455.0,2026-01-01
P3195,6726,UPI,SUCCESS,3441.0,2026-01-12
P3196,3552,UPI,FAILED,1184.0,2026-01-09
P3197,1554,COD,SUCCESS,2924.0,2025-12-15
P3200,1949,CARD,SUCCESS,2608.0,2025-12-20
P3202,664,UPI,SUCCESS,3576.0,2025-12-26
P3203,7304,COD,FAILED,1291.0,2025-12-29
P3204,1038,COD,SUCCESS,4341.0,2025-12-28
P3209,7619,COD,SUCCESS,2788.0,2025-12-19
P3212,5750,CARD,FAILED,4288.0,2026-01-01
P3214,9109,CARD,SUCCESS,3420.0,2026-01-13
P3216,4341,COD,SUCCESS,1824.0,2026-01-03
P3218,8178,COD,FAILED,2292.0,2025-12-18
P3219,7579,COD,SUCCESS,671.0,2026-01-05
P3226,6875,UPI,SUCCESS,1873.0,2026-01-07
P3227,4291,UPI,SUCCESS,4227.0,2026-01-07
P3229,2666,CARD,SUCCESS,4964.0,2025-12-26
P3230,2620,COD,SUCCESS,1711.0,2025-12-24
P3231,5193,UPI,FAILED,2708.0,2025-12-21
P3232,9002,CARD,SUCCESS,2353.0,2026-01-11
P3235,4081,CARD,FAILED,4533.0,2025-12-20
P3239,6022,UPI,FAILED,4284.0,2025-12-21
P3241,642,COD,FAILED,2140.0,2026-01-07
P3243,3038,UPI,SUCCESS,1779.0,2026-01-01
P3245,348,CARD,FAILED,3548.0,2025-12-15
P3246,2255,UPI,FAILED,4028.0,2025-12-19
P3248,9045,CARD,SUCCESS,2749.0,2025-12-29
P3249,9880,COD,FAILED,3737.0,2026-01-01
P3251,2102,COD,FAILED,4595.0,2025-12-24
P3252,3595,UPI,FAILED,4392.0,2025-12-20
P3254,8536,COD,FAILED,970.0,2025-12-25
P3255,767,CARD,FAILED,4766.0,2026-01-01
P3256,595,COD,SUCCESS,1366.0,2025-12-16
P3258,4496,UPI,FAILED,2158.0,2026-01-06
P3259,3677,COD,FAILED,2054.0,2025-12-30
P3260,9323,UPI,FAILED,3344.0,2026-01-10
P3262,5860,COD,SUCCESS,663.0,2025-12-17
P3263,3302,CARD,FAILED,4179.0,2026-01-13
P3265,2887,UPI,FAILED,4960.0,2025-12-27
P3266,9930,CARD,FAILED,4172.0,2026-01-13
P3270,6828,UPI,FAILED,2906.0,2025-12-29
P3272,9000,UPI,FAILED,2115.0,2026-01-07
P3273,5167,UPI,FAILED,2094.0,2026-01-08
P3274,4380,CARD,SUCCESS,3586.0,2026-01-10
P3275,7790,COD,FAILED,3815.0,2026-01-06
P3276,6686,COD,SUCCESS,2314.0,2025-12-16
P3278,7543,UPI,FAILED,1037.0,2026-01-08
P3279,846,UPI,SUCCESS,974.0,2026-01-09
P3280,4442,COD,SUCCESS,2756.0,2026-01-04
P3281,588,CARD,FAILED,1575.0,2026-01-07
P3283,2731,UPI,FAILED,2195.0,2025-12-27
P3286,7472,CARD,FAILED,2182.0,2025-12-17
P3287,5090,COD,FAILED,2681.0,2025-12-19
P3290,919,COD,FAILED,1424.0,2025-12-29
P3294,2348,COD,SUCCESS,829.0,2025-12-16
P3295,9879,CARD,FAILED,1157.0,2025-12-24
P3296,7704,UPI,FAILED,4369.0,2025-12-27
P3299,6807,COD,FAILED,2870.0,2025-12-22
P3301,6207,UPI,SUCCESS,776.0,2025-12-15
P3302,3,COD,SUCCESS,1490.0,2025-12-30
P3305,5356,COD,SUCCESS,1158.0,2025-12-24
P3306,3580,UPI,SUCCESS,3150.0,2026-01-03
P3309,8139,UPI,FAILED,1970.0,2025-12-28
P3310,3546,COD,FAILED,2825.0,2025-12-18
P3311,5678,UPI,SUCCESS,986.0,2026-01-06
P3312,6552,UPI,FAILED,1835.0,2025-12-18
P3313,6771,CARD,SUCCESS,947.0,2025-12-22
P3315,555,CARD,FAILED,1277.0,2026-01-10
P3317,2766,UPI,SUCCESS,2379.0,2025-12-19
P3319,2296,UPI,SUCCESS,4566.0,2025-12-29
P3321,3087,CARD,FAILED,2879.0,2026-01-06
P3325,3067,COD,FAILED,2327.0,2026-01-01
P3327,9134,COD,FAILED,999.0,2026-01-03
P3329,9348,COD,SUCCESS,685.0,2026-01-10
P3330,3249,CARD,SUCCESS,3394.0,2026-01-10
P3332,1128,COD,SUCCESS,3380.0,2025-12-16
P3333,4553,COD,FAILED,2044.0,2026-01-05
P3334,7236,CARD,FAILED,3717.0,2025-12-19
P3338,4951,UPI,SUCCESS,3878.0,2025-12-19
P3340,4289,COD,SUCCESS,580.0,2025-12-26
P3342,3666,UPI,FAILED,1671.0,2026-01-01
P3343,6174,COD,FAILED,1152.0,2026-01-08
P3345,2843,CARD,SUCCESS,3379.0,2025-12-21
P3346,3839,CARD,FAILED,4877.0,2026-01-05
P3350,2123,COD,FAILED,4075.0,2025-12-15
P3352,8977,COD,SUCCESS,3960.0,2025-12-15
P3354,3358,COD,FAILED,4553.0,2026-01-01
P3355,7918,UPI,FAILED,4117.0,2025-12-18
P3357,7305,UPI,FAILED,2299.0,2026-01-07
P3358,9289,CARD,FAILED,2969.0,2026-01-09
P3360,660,CARD,SUCCESS,4770.0,2025-12-23
P3365,1933,COD,FAILED,4205.0,2025-12-21
P3368,2592,UPI,FAILED,3698.0,2025-12-17
P3370,6764,COD,FAILED,4216.0,2026-01-09
P3372,1857,COD,FAILED,4789.0,2026-01-06
P3374,8234,UPI,FAILED,579.0,2025-12-16
P3376,4927,CARD,SUCCESS,3145.0,2025-12-22
P3377,8640,UPI,FAILED,2021.0,2025-12-30
P3379,8509,CARD,SUCCESS,4891.0,2025-12-15
P3380,8491,CARD,SUCCESS,3204.0,2026-01-10
P3383,877,CARD,FAILED,4394.0,2025-12-19
P3384,1666,CARD,FAILED,1165.0,2026-01-13
P3385,74,COD,FAILED,4008.0,2025-12-24
P3386,1572,CARD,SUCCESS,1559.0,2026-01-04
P3389,5672,UPI,FAILED,2402.0,2026-01-09
P3390,5644,UPI,SUCCESS,4833.0,2026-01-02
P3391,4715,UPI,FAILED,576.0,2026-01-12
P3392,4738,COD,SUCCESS,4140.0,2026-01-13
P3393,4187,COD,SUCCESS,2366.0,2026-01-10
P3394,8056,CARD,FAILED,4570.0,2026-01-08
P3395,4803,CARD,SUCCESS,4056.0,2025-12-21
P3396,3218,UPI,FAILED,560.0,2026-01-04
P3399,9757,COD,FAILED,2083.0,2025-12-28
P3400,6694,CARD,SUCCESS,3681.0,2025-12-19
P3402,7998,UPI,FAILED,1036.0,2025-12-26
P3403,1409,COD,SUCCESS,4577.0,2025-12-14
P3404,3112,COD,SUCCESS,1263.0,2025-12-18
P3405,6690,COD,FAILED,4266.0,2026-01-07
P3409,1346,CARD,SUCCESS,3567.0,2026-01-13
P3410,3474,CARD,FAILED,1878.0,2025-12-24
P3414,5908,COD,FAILED,4979.0,2026-01-12
P3415,7821,UPI,SUCCESS,4099.0,2026-01-05
P3421,8490,COD,FAILED,3501.0,2025-12-18
P3423,4618,COD,SUCCESS,3407.0,2025-12-18
P3425,1538,UPI,SUCCESS,2824.0,2026-01-04
P3429,194,COD,FAILED,2366.0,2025-12-27
P3430,3251,CARD,SUCCESS,1381.0,2025-12-19
P3431,4932,COD,FAILED,3426.0,2026-01-01
P3434,1623,CARD,FAILED,3398.0,2026-01-07
P3435,9024,CARD,FAILED,4125.0,2025-12-22
P3437,9468,COD,FAILED,1367.0,2025-12-21
P3439,8622,UPI,SUCCESS,4000.0,2025-12-26
P3440,8994,COD,FAILED,1829.0,2026-01-09
P3441,7347,UPI,FAILED,1027.0,2025-12-18
P3442,9140,COD,SUCCESS,1080.0,2026-01-09
P3444,880,UPI,FAILED,4841.0,2026-01-12
P3445,6341,CARD,FAILED,4514.0,2026-01-02
P3446,7363,UPI,FAILED,1974.0,2025-12-17
P3451,7968,CARD,SUCCESS,2455.0,2026-01-01
P3452,2036,CARD,SUCCESS,1647.0,2025-12-31
P3454,8816,UPI,FAILED,1499.0,2025-12-15
P3455,9643,UPI,SUCCESS,4525.0,2026-01-01
P3458,1075,UPI,FAILED,4386.0,2025-12-17
P3460,8799,COD,FAILED,4621.0,2025-12-25
P3462,6449,UPI,SUCCESS,2994.0,2026-01-02
P3463,6136,CARD,FAILED,1324.0,2025-12-31
P3468,7282,COD,FAILED,3330.0,2025-12-24
P3470,4999,UPI,FAILED,3517.0,2026-01-01
P3473,8516,COD,FAILED,2381.0,2025-12-28
P3475,7831,UPI,FAILED,1482.0,2026-01-04
P3479,3281,UPI,FAILED,3730.0,2025-12-15
P3480,8010,CARD,FAILED,4349.0,2025-12-19
P3481,8669,CARD,SUCCESS,3124.0,2025-12-25
P3483,9618,UPI,SUCCESS,823.0,2025-12-17
P3486,3583,UPI,FAILED,4930.0,2026-01-05
P3488,9016,UPI,FAILED,3351.0,2025-12-22
P3489,4787,UPI,FAILED,3884.0,2026-01-02
P3496,6420,COD,FAILED,3941.0,2025-12-25
P3497,7351,COD,FAILED,1682.0,2026-01-05
P3501,7124,CARD,SUCCESS,738.0,2026-01-11
P3502,3515,CARD,SUCCESS,4036.0,2025-12-26
P3504,6972,COD,FAILED,3491.0,2025-12-22
P3509,9276,UPI,FAILED,2667.0,2025-12-24
P3510,4348,COD,FAILED,3941.0,2025-12-17
P3511,6215,UPI,SUCCESS,1192.0,2025-12-29
P3512,5636,CARD,FAILED,3554.0,2026-01-05
P3513,3948,UPI,FAILED,3429.0,2025-12-29
P3514,9832,CARD,SUCCESS,4145.0,2026-01-13
P3515,4846,CARD,SUCCESS,2523.0,2025-12-17
P3516,1854,CARD,FAILED,2291.0,2025-12-26
P3523,1880,COD,SUCCESS,3604.0,2026-01-12
P3525,5043,UPI,FAILED,1225.0,2026-01-09
P3528,4407,UPI,SUCCESS,2614.0,2025-12-15
P3530,467,UPI,FAILED,638.0,2025-12-22
P3532,9562,COD,SUCCESS,2401.0,2026-01-01
P3534,1140,UPI,SUCCESS,2440.0,2026-01-02
P3535,6113,COD,SUCCESS,1957.0,2026-01-08
P3537,9078,CARD,FAILED,750.0,2025-12-25
P3539,5903,CARD,SUCCESS,723.0,2026-01-03
P3542,4702,CARD,SUCCESS,3914.0,2026-01-13
P3544,5967,COD,FAILED,3411.0,2026-01-09
P3545,2457,UPI,FAILED,4340.0,2026-01-02
P3546,4826,CARD,FAILED,976.0,2026-01-01
P3548,3017,CARD,FAILED,4293.0,2026-01-10
P3550,1250,CARD,FAILED,1836.0,2026-01-13
P3551,8652,CARD,SUCCESS,2473.0,2025-12-15
P3552,139,CARD,FAILED,1576.0,2025-12-17
P3557,1445,CARD,FAILED,2798.0,2026-01-12
P3559,2787,COD,FAILED,4664.0,2026-01-04
P3560,1883,CARD,FAILED,2041.0,2026-01-12
P3561,351,CARD,FAILED,1662.0,2025-12-21
P3564,4953,COD,FAILED,1233.0,2025-12-18
P3566,6361,UPI,SUCCESS,1832.0,2026-01-01
P3573,1265,UPI,SUCCESS,3887.0,2026-01-12
P3575,6326,UPI,FAILED,1153.0,2025-12-26
P3576,7125,COD,SUCCESS,1193.0,2025-12-16
P3577,8270,CARD,FAILED,1843.0,2025-12-22
P3580,7188,UPI,SUCCESS,3185.0,2025-12-19
P3583,3014,CARD,FAILED,2196.0,2025-12-24
P3585,5284,COD,FAILED,4870.0,2025-12-27
P3586,226,CARD,SUCCESS,4567.0,2025-12-21
P3588,9244,UPI,FAILED,2625.0,2026-01-08
P3597,7786,UPI,SUCCESS,2101.0,2026-01-09
P3599,1921,COD,FAILED,2242.0,2026-01-02
P3603,1486,COD,FAILED,1298.0,2026-01-01
P3604,4491,COD,FAILED,3486.0,2025-12-20
P3607,3999,UPI,SUCCESS,3091.0,2025-12-19
P3612,3605,CARD,SUCCESS,2594.0,2025-12-27
P3614,6816,UPI,FAILED,3573.0,2026-01-10
P3617,7808,UPI,FAILED,2004.0,2025-12-16
P3619,8156,UPI,SUCCESS,3186.0,2025-12-17
P3621,5413,CARD,SUCCESS,653.0,2025-12-28
P3622,1526,UPI,FAILED,3732.0,2025-12-20
P3623,8639,CARD,SUCCESS,3843.0,2025-12-29
P3624,3187,UPI,FAILED,4015.0,2026-01-05
P3625,4355,UPI,FAILED,4386.0,2026-01-08
P3626,1737,UPI,FAILED,1569.0,2025-12-29
P3627,3444,UPI,SUCCESS,3587.0,2026-01-07
P3628,7138,CARD,SUCCESS,3041.0,2026-01-10
P3629,9032,UPI,SUCCESS,2007.0,2025-12-23
P3630,6689,COD,SUCCESS,4263.0,2025-12-27
P3632,438,CARD,FAILED,3515.0,2026-01-12
P3633,2196,CARD,FAILED,2043.0,2026-01-08
P3634,2585,COD,FAILED,1951.0,2026-01-02
P3638,314,CARD,SUCCESS,1441.0,2025-12-31
P3642,9899,CARD,FAILED,3904.0,2026-01-02
P3647,5360,UPI,SUCCESS,2475.0,2025-12-20
P3648,2442,CARD,FAILED,1232.0,2026-01-10
P3649,2615,COD,FAILED,1931.0,2026-01-03
P3650,7396,CARD,FAILED,2415.0,2025-12-28
P3651,1046,CARD,FAILED,3882.0,2026-01-04
P3655,3386,COD,FAILED,4026.0,2025-12-17
P3658,1234,COD,SUCCESS,1505.0,2025-12-27
P3659,9533,CARD,FAILED,4361.0,2025-12-30
P3661,7021,UPI,FAILED,4976.0,2025-12-20
P3666,9109,UPI,FAILED,2898.0,2025-12-19
P3667,1998,COD,FAILED,4615.0,2025-12-15
P3668,5883,UPI,SUCCESS,1275.0,2026-01-03
P3670,7302,UPI,FAILED,2749.0,2026-01-01
P3674,5695,CARD,SUCCESS,3696.0,2025-12-23
P3688,155,CARD,FAILED,2617.0,2026-01-09
P3691,1469,COD,SUCCESS,979.0,2025-12-29
P3692,1434,COD,SUCCESS,3589.0,2025-12-27
P3693,2517,COD,SUCCESS,1014.0,2025-12-24
P3694,7739,CARD,FAILED,2669.0,2026-01-12
P3695,7761,CARD,FAILED,1155.0,2026-01-08
P3696,3285,UPI,SUCCESS,1260.0,2025-12-26
P3701,9736,CARD,FAILED,3151.0,2025-12-15
P3702,3358,COD,SUCCESS,3811.0,2025-12-28
P3704,2633,UPI,SUCCESS,3385.0,2025-12-22
P3705,5027,UPI,SUCCESS,4023.0,2025-12-22
P3706,2974,COD,FAILED,4463.0,2026-01-06
P3707,9635,COD,SUCCESS,1229.0,2025-12-23
P3711,7591,CARD,SUCCESS,3131.0,2025-12-29
P3712,7999,UPI,SUCCESS,4314.0,2026-01-05
P3713,4082,UPI,SUCCESS,4939.0,2026-01-08
P3714,4458,UPI,FAILED,3649.0,2025-12-24
P3715,9876,UPI,FAILED,4488.0,2026-01-05
P3716,9235,COD,SUCCESS,991.0,2025-12-15
P3717,276,COD,FAILED,1971.0,2025-12-27
P3718,1945,COD,FAILED,2204.0,2025-12-21
P3720,4685,CARD,SUCCESS,992.0,2026-01-13
P3722,1685,COD,SUCCESS,2757.0,2026-01-06
P3725,8290,COD,FAILED,2155.0,2025-12-16
P3727,8309,COD,SUCCESS,1427.0,2026-01-11
P3728,3624,COD,FAILED,3005.0,2025-12-23
P3730,3975,COD,SUCCESS,4483.0,2026-01-11
P3735,4331,CARD,SUCCESS,1282.0,2026-01-09
P3736,9257,COD,SUCCESS,3215.0,2025-12-28
P3740,8998,UPI,FAILED,4416.0,2026-01-13
P3741,7377,CARD,SUCCESS,2726.0,2026-01-07
P3742,4534,COD,SUCCESS,3107.0,2026-01-05
P3743,6807,UPI,FAILED,4521.0,2026-01-08
P3744,6137,CARD,SUCCESS,576.0,2026-01-02
P3745,5529,CARD,SUCCESS,951.0,2025-12-23
P3753,7934,COD,FAILED,4770.0,2025-12-28
P3755,746,UPI,FAILED,1508.0,2025-12-16
P3756,3257,CARD,FAILED,3564.0,2025-12-27
P3761,3520,CARD,SUCCESS,1853.0,2025-12-26
P3762,1808,CARD,FAILED,4243.0,2025-12-31
P3765,8638,UPI,SUCCESS,3142.0,2025-12-17
P3766,6627,CARD,SUCCESS,1150.0,2025-12-25
P3768,2926,UPI,SUCCESS,1053.0,2026-01-10
P3771,6223,COD,FAILED,2800.0,2025-12-19
P3774,505,CARD,SUCCESS,2201.0,2025-12-24
P3775,7514,CARD,FAILED,1672.0,2026-01-05
P3776,1165,UPI,SUCCESS,4237.0,2026-01-01
P3778,9967,UPI,SUCCESS,3107.0,2026-01-05
P3779,5690,CARD,SUCCESS,1709.0,2025-12-19
P3780,3499,CARD,SUCCESS,676.0,2026-01-07
P3782,3907,UPI,FAILED,4191.0,2025-12-25
P3783,5567,UPI,FAILED,598.0,2026-01-08
P3784,5121,COD,FAILED,1911.0,2026-01-07
P3785,1990,COD,SUCCESS,2410.0,2025-12-22
P3786,1093,UPI,SUCCESS,1186.0,2026-01-02
P3787,5180,UPI,FAILED,3491.0,2026-01-06
P3791,8131,CARD,SUCCESS,3432.0,2025-12-15
P3794,2596,COD,FAILED,2533.0,2025-12-30
P3795,9474,CARD,FAILED,1035.0,2025-12-26
P3796,6906,UPI,FAILED,2687.0,2026-01-11
P3797,3583,COD,SUCCESS,3788.0,2026-01-08
P3798,3569,COD,SUCCESS,705.0,2025-12-31
P3801,9603,CARD,FAILED,4711.0,2026-01-13
P3802,3410,CARD,SUCCESS,4054.0,2025-12-25
P3803,7319,COD,FAILED,3974.0,2025-12-31
P3807,9326,UPI,SUCCESS,4362.0,2026-01-12
P3809,4770,UPI,SUCCESS,3668.0,2025-12-30
P3810,729,COD,SUCCESS,4752.0,2025-12-17
P3812,4845,UPI,FAILED,1697.0,2026-01-08
P3818,863,UPI,FAILED,2553.0,2025-12-26
P3820,198,UPI,SUCCESS,3077.0,2026-01-11
P3821,6083,CARD,SUCCESS,3673.0,2025-12-25
P3823,8031,CARD,SUCCESS,1785.0,2026-01-12
P3827,7496,UPI,SUCCESS,2818.0,2025-12-27
P3828,2738,CARD,SUCCESS,2161.0,2025-12-19
P3830,487,CARD,SUCCESS,506.0,2025-12-23
P3831,6832,COD,FAILED,598.0,2025-12-19
P3833,7907,CARD,SUCCESS,2063.0,2026-01-08
P3834,2073,COD,FAILED,1301.0,2025-12-29
P3836,9955,COD,FAILED,3567.0,2026-01-07
P3838,2741,CARD,SUCCESS,1790.0,2026-01-13
P3839,3032,COD,FAILED,4460.0,2025-12-28
P3840,9021,COD,FAILED,739.0,2026-01-07
P3842,4542,COD,SUCCESS,1920.0,2026-01-08
P3849,836,COD,SUCCESS,4025.0,2026-01-04
P3852,9830,UPI,FAILED,1185.0,2026-01-05
P3854,5674,UPI,SUCCESS,2040.0,2025-12-31
P3856,9662,COD,SUCCESS,1123.0,2026-01-02
P3857,7579,COD,SUCCESS,3457.0,2026-01-11
P3858,3380,CARD,SUCCESS,4713.0,2025-12-31
P3859,7878,COD,FAILED,2177.0,2026-01-07
P3860,2253,COD,FAILED,4635.0,2025-12-31
P3862,1376,CARD,FAILED,2286.0,2025-12-28
P3864,4928,CARD,SUCCESS,1048.0,2026-01-11
P3865,4405,COD,FAILED,704.0,2026-01-07
P3866,398,COD,SUCCESS,4374.0,2026-01-05
P3869,763,CARD,SUCCESS,1985.0,2025-12-31
P3870,8771,UPI,FAILED,2382.0,2025-12-30
P3871,9258,CARD,FAILED,2310.0,2025-12-14
P3873,3325,COD,SUCCESS,2774.0,2025-12-19
P3878,5741,COD,SUCCESS,749.0,2025-12-14
P3881,9749,COD,SUCCESS,1216.0,2025-12-24
P3882,8844,COD,SUCCESS,1940.0,2025-12-28
P3885,6395,COD,SUCCESS,3077.0,2026-01-06
P3886,9106,UPI,FAILED,722.0,2025-12-22
P3892,2957,UPI,SUCCESS,4112.0,2025-12-28
P3894,9908,UPI,FAILED,3347.0,2026-01-07
P3901,5103,CARD,SUCCESS,3649.0,2025-12-18
P3905,4483,CARD,SUCCESS,2845.0,2026-01-09
P3906,2791,UPI,SUCCESS,2559.0,2025-12-26
P3907,5806,CARD,FAILED,1732.0,2025-12-23
P3908,6479,UPI,SUCCESS,1999.0,2025-12-18
P3909,6686,COD,SUCCESS,1509.0,2026-01-11
P3911,1235,CARD,FAILED,3389.0,2025-12-21
P3913,2293,CARD,FAILED,974.0,2026-01-02
P3914,7461,CARD,FAILED,3958.0,2025-12-31
P3915,23,UPI,FAILED,929.0,2026-01-13
P3917,8758,UPI,FAILED,3905.0,2026-01-05
P3918,3564,COD,SUCCESS,4736.0,2025-12-21
P3921,5893,CARD,FAILED,1188.0,2026-01-04
P3922,2317,CARD,FAILED,4651.0,2026-01-09
P3923,1206,CARD,SUCCESS,549.0,2025-12-23
P3926,3577,UPI,FAILED,3961.0,2025-12-19
P3928,8771,UPI,SUCCESS,3125.0,2025-12-15
P3930,457,UPI,SUCCESS,1356.0,2025-12-24
P3931,2135,UPI,FAILED,1760.0,2026-01-02
P3932,2462,UPI,SUCCESS,2138.0,2026-01-03
P3933,4955,COD,SUCCESS,2386.0,2025-12-28
P3938,2073,CARD,FAILED,2022.0,2025-12-20
P3939,4397,UPI,SUCCESS,4774.0,2025-12-28
P3940,9234,UPI,SUCCESS,3732.0,2026-01-04
P3941,7273,UPI,FAILED,3935.0,2026-01-04
P3942,6356,COD,FAILED,4494.0,2025-12-14
P3945,2386,COD,SUCCESS,2821.0,2025-12-28
P3947,5780,COD,FAILED,3890.0,2025-12-29
P3949,899,UPI,SUCCESS,1390.0,2025-12-14
P3953,449,CARD,FAILED,596.0,2026-01-09
P3958,3278,COD,SUCCESS,4353.0,2025-12-22
P3959,448,CARD,FAILED,1806.0,2025-12-29
P3960,8183,CARD,SUCCESS,3284.0,2025-12-25
P3964,4534,CARD,FAILED,4368.0,2025-12-24
P3966,65,CARD,SUCCESS,1015.0,2025-12-20
P3967,5800,CARD,FAILED,2065.0,2026-01-10
P3970,128,COD,SUCCESS,1028.0,2026-01-05
P3972,5880,CARD,FAILED,4061.0,2026-01-03
P3974,7331,UPI,FAILED,1746.0,2025-12-31
P3975,8543,UPI,SUCCESS,1661.0,2026-01-06
P3976,1787,COD,SUCCESS,2102.0,2025-12-17
P3981,9436,UPI,FAILED,2411.0,2025-12-23
P3982,558,CARD,FAILED,836.0,2026-01-01
P3983,9299,CARD,FAILED,3184.0,2026-01-01
P3984,3985,UPI,FAILED,3583.0,2025-12-27
P3985,4634,UPI,SUCCESS,4312.0,2025-12-27
P3987,9965,UPI,SUCCESS,4922.0,2025-12-23
P3990,6368,UPI,SUCCESS,4476.0,2025-12-27
P3994,5938,UPI,FAILED,706.0,2025-12-20
P3995,379,CARD,SUCCESS,3424.0,2025-12-14
P3996,2202,UPI,SUCCESS,4000.0,2025-12-19
P3997,1094,CARD,FAILED,4914.0,2025-12-17
P3998,6676,UPI,FAILED,1270.0,2025-12-29
P3999,3427,COD,FAILED,2034.0,2025-12-30
P4006,5896,UPI,FAILED,1387.0,2026-01-09
P4007,3127,UPI,FAILED,3283.0,2025-12-18
P4009,592,CARD,SUCCESS,1055.0,2026-01-11
P4010,8782,CARD,FAILED,4420.0,2025-12-24
P4011,1276,COD,SUCCESS,3816.0,2026-01-06
P4016,481,UPI,FAILED,4205.0,2025-12-26
P4018,5107,CARD,SUCCESS,4038.0,2026-01-09
P4021,1895,CARD,FAILED,4473.0,2025-12-21
P4022,549,CARD,FAILED,1762.0,2026-01-02
P4023,5914,CARD,FAILED,3559.0,2025-12-25
P4024,2629,CARD,FAILED,3755.0,2025-12-30
P4026,6595,COD,SUCCESS,4244.0,2026-01-06
P4028,1151,COD,SUCCESS,3064.0,2025-12-16
P4029,3767,UPI,SUCCESS,3665.0,2025-12-27
P4030,2828,CARD,SUCCESS,772.0,2025-12-20
P4034,9321,CARD,FAILED,1209.0,2026-01-02
P4035,3201,CARD,SUCCESS,3635.0,2025-12-30
P4038,1197,COD,FAILED,2012.0,2026-01-13
P4043,2950,COD,SUCCESS,946.0,2025-12-28
P4044,2750,COD,FAILED,4187.0,2026-01-07
P4045,6427,CARD,FAILED,3418.0,2025-12-20
P4049,3392,COD,SUCCESS,1891.0,2026-01-02
P4050,1216,UPI,SUCCESS,1001.0,2025-12-16
P4052,4415,COD,FAILED,1794.0,2025-12-17
P4057,1022,CARD,SUCCESS,573.0,2026-01-10
P4058,4230,COD,SUCCESS,4179.0,2026-01-09
P4059,7036,UPI,FAILED,3552.0,2025-12-20
P4063,7460,CARD,FAILED,768.0,2025-12-22
P4065,1482,CARD,SUCCESS,549.0,2025-12-16
P4066,7828,UPI,FAILED,4111.0,2026-01-05
P4068,3037,CARD,SUCCESS,824.0,2025-12-18
P4069,3926,CARD,FAILED,4357.0,2025-12-29
P4070,4787,COD,SUCCESS,3994.0,2026-01-09
P4071,2474,UPI,SUCCESS,3218.0,2026-01-13
P4073,670,CARD,SUCCESS,3768.0,2025-12-14
P4076,936,CARD,SUCCESS,534.0,2025-12-25
P4079,5744,CARD,FAILED,3348.0,2026-01-08
P4082,309,COD,FAILED,2800.0,2026-01-13
P4087,7516,CARD,FAILED,2478.0,2026-01-09
P4089,9193,UPI,SUCCESS,4920.0,2026-01-11
P4093,9203,COD,SUCCESS,2151.0,2025-12-23
P4095,671,CARD,SUCCESS,2093.0,2026-01-06
P4096,5278,CARD,SUCCESS,4420.0,2025-12-25
P4097,5913,UPI,SUCCESS,1802.0,2025-12-30
P4098,6011,UPI,SUCCESS,2982.0,2025-12-29
P4099,9266,UPI,FAILED,1281.0,2025-12-22
P4100,347,COD,FAILED,4627.0,2025-12-26
P4102,6143,UPI,SUCCESS,3570.0,2026-01-12
P4103,3395,COD,SUCCESS,804.0,2025-12-28
P4105,3543,UPI,SUCCESS,4114.0,2025-12-30
P4106,6435,UPI,SUCCESS,3134.0,2025-12-15
P4107,5129,COD,SUCCESS,4367.0,2025-12-19
P4111,5700,COD,SUCCESS,781.0,2025-12-16
P4112,5226,CARD,FAILED,2506.0,2026-01-01
P4115,5646,CARD,FAILED,3978.0,2025-12-16
P4116,2797,COD,FAILED,923.0,2026-01-10
P4119,6290,COD,SUCCESS,1983.0,2026-01-03
P4120,3060,COD,SUCCESS,1047.0,2025-12-18
P4121,4373,CARD,SUCCESS,4244.0,2025-12-16
P4124,4496,COD,SUCCESS,3431.0,2025-12-14
P4125,7811,UPI,SUCCESS,2086.0,2026-01-02
P4128,3681,CARD,SUCCESS,1169.0,2026-01-02
P4129,5672,CARD,FAILED,2830.0,2025-12-22
P4130,2008,CARD,SUCCESS,4121.0,2025-12-31
P4131,828,COD,SUCCESS,3124.0,2026-01-02
P4132,39,UPI,SUCCESS,3699.0,2025-12-18
P4135,5732,UPI,SUCCESS,2152.0,2025-12-31
P4136,3939,COD,FAILED,3119.0,2025-12-20
